id,director_id,genre,prob
73754,69544,Documentary,0.666667
73755,77522,Short,0.333333
73756,25981,Romance,0.142857
73757,69691,War,0.111111
73758,64865,War,0.25
73759,20264,Documentary,1
73760,79076,Action,1
73761,41660,Musical,0.25
73762,85680,Short,1
73763,19440,Western,0.0869565
73764,50927,Short,1
73765,50717,Drama,0.333333
73766,81352,Short,1
73767,59179,Documentary,0.105263
73768,58355,Western,1
73769,62539,Drama,0.666667
73770,68866,Short,0.125
73771,51040,Mystery,0.04
73772,21561,Western,0.6
73773,77730,Drama,0.142857
73774,66867,Drama,0.375
73775,49931,Comedy,1
73776,12997,Romance,1
73777,82544,Drama,0.5
73778,36910,Short,0.75
73779,14809,Short,1
73780,30320,Comedy,1
73781,22980,Thriller,0.5
73782,60745,Comedy,1
73783,79839,Drama,1
73784,14243,Drama,1
73785,70637,Thriller,0.5
73786,41108,Action,0.5
73787,84167,Drama,1
73788,76805,Family,0.047619
73789,80607,Action,1
73790,85053,Comedy,1
73791,63025,Drama,1
73792,48250,Crime,0.333333
73793,17381,Documentary,1
73794,47275,Short,1
73795,6664,Thriller,1
73796,79293,Thriller,1
73797,72567,Comedy,1
73798,28254,Short,1
73799,86374,Drama,0.333333
73800,17449,Mystery,1
73801,66578,Action,1
73802,46211,Drama,1
73803,34195,Documentary,0.333333
73804,12970,Action,1
73805,14744,Mystery,0.125
73806,68566,War,1
73807,42353,Documentary,1
73808,80716,Crime,0.111111
73809,8642,Action,0.2
73810,60904,Drama,1
73811,65232,Drama,1
73812,66118,Comedy,0.125
73813,11624,Drama,1
73814,49386,Documentary,0.8
73815,73128,Romance,1
73816,23324,Comedy,0.153846
73817,31914,Adventure,0.0526316
73818,53583,Comedy,0.714286
73819,61255,Short,1
73820,85645,Documentary,1
73821,11559,Documentary,0.5
73822,2968,Drama,1
73823,31482,Comedy,1
73824,57701,Drama,1
73825,41123,Romance,0.5
73826,60118,Comedy,0.25
73827,72578,Action,0.5
73828,18303,Adventure,1
73829,84950,Romance,0.0735294
73830,51960,Comedy,0.666667
73831,7647,Short,0.0217391
73832,31604,Drama,0.25
73833,3805,Comedy,0.5
73834,80622,Romance,0.142857
73835,55790,Comedy,0.32
73836,74866,Short,1
73837,77623,Sci-Fi,0.666667
73838,66708,Short,1
73839,31106,Drama,1
73840,72106,Comedy,0.714286
73841,2276,Documentary,1
73842,27793,Short,1
73843,44122,Thriller,0.5
73844,68112,Family,0.3
73845,16330,Music,0.333333
73846,29416,Short,1
73847,62380,Short,0.333333
73848,18620,Drama,1
73849,6604,Documentary,1
73850,28582,Adventure,0.4
73851,72643,Music,1
73852,24543,Documentary,0.2
73853,61243,Comedy,0.333333
73854,76528,Documentary,1
73855,85244,Thriller,1
73856,16930,Short,0.666667
73857,47726,Documentary,1
73858,14292,Drama,0.846154
73859,53724,Short,0.6
73860,40657,Horror,1
73861,30727,War,0.0666667
73862,32231,Drama,1
73863,71966,Romance,0.333333
73864,23811,Romance,1
73865,56906,Crime,0.5
73866,77550,Crime,0.75
73867,19539,Documentary,1
73868,63366,Documentary,1
73869,64556,Drama,0.5
73870,31975,Adventure,0.157895
73871,82813,Crime,0.047619
73872,41373,Drama,1
73873,72109,Sci-Fi,1
73874,5976,Thriller,0.5
73875,27805,Comedy,1
73876,86823,Drama,1
73877,54433,Mystery,0.0833333
73878,47216,Documentary,0.25
73879,20467,Romance,1
73880,82068,Family,0.333333
73881,76544,Drama,1
73882,82495,Drama,1
73883,16139,Romance,0.125
73884,80915,Comedy,1
73885,19106,Drama,0.5
73886,41155,Horror,1
73887,7638,Sci-Fi,0.2
73888,35741,Animation,1
73889,30292,Horror,0.00952381
73890,81803,Documentary,1
73891,39793,Comedy,0.5
73892,37045,Drama,1
73893,72216,Drama,0.133333
73894,40120,War,1
73895,44380,Short,1
73896,74964,Comedy,0.5
73897,3887,Documentary,0.5
73898,81174,Short,1
73899,79769,Sci-Fi,0.777778
73900,76587,Comedy,1
73901,31094,Drama,1
73902,54417,Musical,1
73903,54745,Short,1
73904,27085,Animation,1
73905,65280,Musical,0.6
73906,46587,Short,1
73907,37823,Horror,1
73908,44448,War,0.0909091
73909,63133,Family,0.8
73910,25963,Fantasy,0.047619
73911,15903,Drama,1
73912,64921,Romance,1
73913,13782,Drama,1
73914,53073,Short,0.5
73915,76245,Romance,0.22
73916,63451,Thriller,0.0952381
73917,18110,Drama,0.0149254
73918,53773,Comedy,1
73919,66259,Comedy,1
73920,48752,Adventure,0.0714286
73921,64745,Musical,1
73922,33554,Short,1
73923,83540,Drama,1
73924,66518,Short,0.0689655
73925,31555,Drama,1
73926,74315,Music,0.0833333
73927,31121,Mystery,0.0571429
73928,29784,Action,1
73929,40089,Short,1
73930,21068,Short,0.666667
73931,9192,Romance,0.0555556
73932,41106,Horror,1
73933,33762,Drama,1
73934,798,Drama,1
73935,8582,Short,1
73936,45444,War,0.166667
73937,9260,Documentary,1
73938,83431,Thriller,0.0740741
73939,38090,Drama,1
73940,56239,Short,1
73941,84616,Comedy,1
73942,21545,Crime,0.25
73943,88763,Horror,0.5
73944,68725,Short,0.2
73945,35155,Horror,1
73946,13588,Documentary,1
73947,52588,Thriller,0.333333
73948,20849,Family,0.214286
73949,88218,Action,1
73950,15761,Animation,1
73951,80713,Short,1
73952,69369,Animation,1
73953,51911,Short,1
73954,202,Comedy,1
73955,15227,Drama,0.8
73956,73729,Short,1
73957,86774,Comedy,0.5
73958,19555,Drama,1
73959,82446,Comedy,0.25
73960,69401,Short,1
73961,61295,Sci-Fi,1
73962,50380,Short,1
73963,60625,Horror,0.25
73964,61243,Short,0.666667
73965,80081,Adventure,0.25
73966,64663,Music,0.5
73967,29456,Sci-Fi,1
73968,69960,Comedy,0.75
73969,55352,Animation,0.75
73970,8760,Short,1
73971,50250,Action,1
73972,61113,Action,0.137931
73973,21805,Comedy,1
73974,29658,Romance,0.666667
73975,51495,Documentary,1
73976,55773,Adventure,0.166667
73977,82753,Action,1
73978,72167,Drama,0.625
73979,28011,Family,1
73980,60745,Short,1
73981,8789,Music,1
73982,4911,Romance,1
73983,70540,Comedy,1
73984,18776,War,0.375
73985,61919,Documentary,1
73986,4101,Short,1
73987,66247,Documentary,1
73988,83158,Crime,0.142857
73989,65002,Action,1
73990,29730,Drama,0.666667
73991,29169,Comedy,1
73992,7370,Mystery,0.2
73993,61884,Comedy,1
73994,82840,Drama,0.5
73995,74025,Short,1
73996,48990,Mystery,1
73997,40895,Short,1
73998,3852,Short,0.0909091
73999,4979,Documentary,1
74000,86393,Action,0.415094
74001,33062,Drama,1
74002,82314,Action,0.4
74003,20168,Short,1
74004,36864,Action,1
74005,78479,Fantasy,0.03125
74006,70824,Documentary,0.888889
74007,12667,Drama,0.333333
74008,3699,Comedy,0.444444
74009,15483,Horror,0.333333
74010,9307,Documentary,1
74011,41469,Drama,0.25
74012,70174,Crime,1
74013,78512,Drama,1
74014,50429,Documentary,0.25
74015,43677,Fantasy,0.0769231
74016,52101,Documentary,1
74017,20327,Drama,1
74018,34895,Short,1
74019,2572,Documentary,1
74020,78263,Drama,1
74021,69429,Family,0.2
74022,69052,War,1
74023,38821,Comedy,0.416667
74024,50962,Short,1
74025,21214,Thriller,0.125
74026,7378,Music,1
74027,68503,Animation,1
74028,42555,Short,0.75
74029,6238,Crime,0.0480769
74030,73424,Romance,0.196078
74031,48823,War,0.0833333
74032,65085,Documentary,1
74033,87756,Short,0.166667
74034,83677,Short,1
74035,11671,Drama,1
74036,15224,Action,0.133333
74037,80669,Romance,0.333333
74038,79349,Short,1
74039,43032,Crime,0.5
74040,60147,War,0.0384615
74041,19884,Documentary,0.25
74042,21413,Short,1
74043,33899,Short,1
74044,66863,Short,1
74045,80918,Romance,0.2
74046,10911,Romance,1
74047,83275,Comedy,0.4
74048,35979,Drama,1
74049,3015,Drama,1
74050,45530,Horror,0.25
74051,10469,Action,0.5
74052,55551,Short,1
74053,14429,Short,1
74054,20728,Thriller,0.1
74055,3999,Drama,0.52381
74056,8078,Drama,1
74057,72097,Family,1
74058,72997,Romance,1
74059,35954,Romance,0.025641
74060,67924,Musical,1
74061,36465,Drama,1
74062,75328,Horror,0.333333
74063,748,Thriller,0.5
74064,35773,Documentary,1
74065,23979,Drama,1
74066,80751,Crime,0.166667
74067,2587,Animation,0.25
74068,18240,Family,0.0625
74069,22319,Family,0.5
74070,18883,Fantasy,0.2
74071,56847,Romance,0.166667
74072,32386,Drama,0.75
74073,72982,Action,0.5
74074,71369,Short,0.5
74075,27809,Drama,0.8
74076,27497,Comedy,0.4
74077,23169,Comedy,0.25
74078,83836,Family,0.25
74079,52836,Documentary,0.222222
74080,86075,Thriller,1
74081,7635,Documentary,0.133333
74082,38010,Adventure,1
74083,51805,Comedy,0.5
74084,66964,Western,0.0168067
74085,48757,Documentary,1
74086,76840,Drama,0.153846
74087,44678,Documentary,0.666667
74088,6355,Comedy,1
74089,61601,Thriller,0.5
74090,11244,Drama,1
74091,11963,Documentary,0.666667
74092,9105,Short,1
74093,24558,Thriller,0.0666667
74094,65744,Fantasy,1
74095,35469,Drama,1
74096,76591,Drama,1
74097,80919,Drama,0.5
74098,52634,Short,1
74099,2588,Drama,0.5
74100,48555,Short,1
74101,45556,Comedy,1
74102,59777,Drama,0.666667
74103,81270,Short,1
74104,2339,Drama,0.5
74105,37149,Comedy,1
74106,68184,Drama,0.153846
74107,22677,War,1
74108,72263,Drama,0.5
74109,10151,Thriller,0.5
74110,26370,Documentary,1
74111,30698,Documentary,0.444444
74112,3333,Crime,0.125
74113,35571,Short,1
74114,36447,Horror,0.0833333
74115,7342,Sci-Fi,1
74116,47042,Drama,0.607143
74117,48783,Crime,0.25
74118,34777,Documentary,0.0588235
74119,18157,Drama,0.5
74120,49674,Music,0.333333
74121,27890,Crime,1
74122,24113,Adventure,1
74123,14327,Drama,1
74124,18406,Drama,0.428571
74125,13829,Drama,1
74126,50872,Drama,1
74127,85424,Sci-Fi,0.125
74128,34307,Drama,1
74129,83559,Action,0.5
74130,7776,Adult,1
74131,88164,Drama,0.888889
74132,10350,Short,1
74133,24165,Comedy,1
74134,84804,Documentary,1
74135,5671,Drama,0.333333
74136,36848,Adventure,0.166667
74137,73258,Animation,1
74138,21492,Adventure,1
74139,73635,Comedy,0.272727
74140,88139,Romance,1
74141,84163,Short,1
74142,47846,Crime,0.210526
74143,20546,Horror,0.5
74144,53668,Thriller,0.5
74145,43041,Short,1
74146,61149,Comedy,1
74147,50862,War,0.03125
74148,75756,Short,1
74149,38713,Short,1
74150,6157,Drama,1
74151,34277,Adult,1
74152,26227,Short,1
74153,21990,Adventure,0.333333
74154,42757,Documentary,0.142857
74155,38678,Documentary,1
74156,48933,Horror,0.2
74157,21899,Short,0.857143
74158,35042,Drama,0.909091
74159,55424,Romance,0.181818
74160,71559,Documentary,1
74161,63290,Fantasy,0.25
74162,21650,Short,1
74163,46016,Horror,0.428571
74164,26318,Adventure,0.136364
74165,67100,Short,1
74166,55243,Documentary,0.333333
74167,67508,Drama,1
74168,30714,Drama,1
74169,33530,Horror,0.5
74170,13243,Short,1
74171,75278,Fantasy,0.166667
74172,1829,Drama,1
74173,71233,Western,0.111111
74174,83468,Sci-Fi,1
74175,32277,Thriller,0.153846
74176,62772,Short,1
74177,43006,Documentary,1
74178,59419,Crime,1
74179,48165,Comedy,1
74180,4836,Short,1
74181,25710,Family,0.333333
74182,45012,Thriller,1
74183,51290,Adventure,1
74184,64481,Comedy,0.5
74185,21532,Action,0.357143
74186,66997,Romance,0.0357143
74187,20681,Animation,1
74188,17979,Drama,0.769231
74189,74652,Adult,1
74190,88047,Western,0.0714286
74191,13720,Crime,0.03125
74192,9716,Western,1
74193,41879,Short,1
74194,8915,Short,0.75
74195,26137,Drama,1
74196,22737,Adventure,0.0263158
74197,48365,Short,1
74198,29679,Comedy,0.142857
74199,13402,Drama,0.25
74200,17481,Drama,1
74201,54524,Drama,1
74202,3164,Short,1
74203,22959,Music,0.333333
74204,25600,Comedy,0.166667
74205,28528,Documentary,1
74206,65820,Documentary,0.666667
74207,7720,Crime,0.125
74208,35879,Short,0.0769231
74209,82096,Adventure,0.15
74210,40516,Action,1
74211,87654,Drama,0.4
74212,28737,Adventure,0.333333
74213,50344,Horror,0.0185185
74214,83308,Horror,1
74215,82634,Documentary,1
74216,60002,Music,1
74217,79885,Thriller,0.125
74218,33797,Drama,0.5
74219,9074,Drama,1
74220,60353,Short,0.5
74221,64909,Crime,0.111111
74222,61424,Romance,1
74223,6139,Horror,0.571429
74224,39289,War,0.0666667
74225,80602,Fantasy,0.16129
74226,79364,Animation,1
74227,27700,Crime,0.333333
74228,74670,Drama,1
74229,78749,Drama,0.25
74230,25141,Drama,0.666667
74231,50087,Thriller,0.5
74232,28683,Comedy,0.888889
74233,4678,Adventure,0.025974
74234,47369,Short,1
74235,80225,Adult,1
74236,12406,Drama,1
74237,18567,Short,0.166667
74238,55056,Animation,1
74239,82291,Comedy,1
74240,57607,Drama,0.5
74241,87211,Documentary,0.333333
74242,77963,Comedy,0.333333
74243,14239,Short,1
74244,58575,Documentary,1
74245,53777,Drama,1
74246,29773,Documentary,1
74247,63328,Horror,1
74248,41029,Romance,1
74249,61935,Drama,1
74250,21926,Animation,0.2
74251,66014,Drama,0.75
74252,9214,Thriller,0.25
74253,58591,Drama,1
74254,24950,Romance,0.333333
74255,62836,Music,1
74256,66998,Drama,1
74257,30768,Action,1
74258,44375,Western,0.1
74259,45554,Short,1
74260,4991,Comedy,1
74261,13106,Drama,1
74262,31445,Short,0.111111
74263,62856,Documentary,1
74264,85053,Short,1
74265,8116,Fantasy,0.0454545
74266,32122,Thriller,0.25
74267,55305,Thriller,0.5
74268,3368,Comedy,0.625
74269,5811,Romance,0.666667
74270,26717,Drama,1
74271,39603,Short,1
74272,60477,Family,1
74273,20582,Short,1
74274,78702,Drama,0.333333
74275,10472,Sci-Fi,1
74276,39554,Short,1
74277,78901,Romance,1
74278,30250,Crime,0.5
74279,63511,Drama,0.56
74280,44382,Documentary,1
74281,11418,Documentary,1
74282,33603,Short,1
74283,13733,Drama,0.736842
74284,70397,Short,1
74285,62413,Mystery,0.0555556
74286,61621,Horror,1
74287,7680,Adult,1
74288,71122,Comedy,0.857143
74289,12110,Drama,0.162162
74290,68622,Romance,1
74291,54227,Animation,1
74292,58636,Comedy,0.5
74293,15136,War,0.125
74294,10481,Comedy,1
74295,6403,Crime,0.125
74296,1598,Short,1
74297,84008,Short,1
74298,78575,Fantasy,0.166667
74299,53038,Documentary,0.333333
74300,39434,Horror,1
74301,48904,Drama,0.5
74302,85936,Musical,1
74303,73212,Drama,0.333333
74304,50029,Drama,1
74305,58989,Documentary,1
74306,81206,Adventure,0.0625
74307,2859,Thriller,0.5
74308,30303,Adventure,0.166667
74309,80239,Comedy,1
74310,75995,Short,1
74311,31520,Crime,0.2
74312,58597,Short,1
74313,80304,Family,0.2
74314,30369,Drama,1
74315,78308,Comedy,0.5
74316,35032,Drama,1
74317,9545,Crime,0.181818
74318,4056,Comedy,0.25
74319,86215,Horror,0.6
74320,13731,Short,1
74321,68222,Musical,0.047619
74322,72324,Drama,0.333333
74323,3722,Horror,0.2
74324,42367,Short,1
74325,87309,Drama,1
74326,54400,Documentary,1
74327,32516,Thriller,0.666667
74328,19290,Comedy,1
74329,63391,Action,0.5
74330,78059,Comedy,0.666667
74331,59063,Action,1
74332,58728,Documentary,1
74333,639,Horror,0.333333
74334,82236,War,0.111111
74335,53165,Horror,0.25
74336,2725,Comedy,1
74337,55012,Drama,0.5
74338,11716,Comedy,1
74339,42118,Short,1
74340,78653,Drama,1
74341,26375,Sci-Fi,1
74342,32707,Music,0.5
74343,37790,Short,1
74344,82981,Drama,1
74345,8467,Romance,1
74346,3822,Music,0.00943396
74347,4650,Drama,0.5
74348,57996,Romance,0.333333
74349,53681,Drama,1
74350,12202,Documentary,1
74351,49228,Fantasy,0.0909091
74352,42759,Comedy,1
74353,16530,Documentary,1
74354,73135,Documentary,0.0163934
74355,76577,Music,0.5
74356,66149,Horror,1
74357,9812,Western,0.2
74358,56157,Crime,0.285714
74359,47600,War,0.1
74360,80237,Short,1
74361,79988,Short,1
74362,5467,Comedy,0.333333
74363,7456,Action,1
74364,49586,Comedy,1
74365,1139,Comedy,0.5
74366,34103,Comedy,1
74367,67253,Short,0.2
74368,45258,Comedy,0.2
74369,41919,Musical,0.0714286
74370,25774,Adult,1
74371,77973,Comedy,0.307692
74372,71332,Short,1
74373,57761,Western,0.25
74374,53505,Romance,1
74375,8056,Mystery,1
74376,23357,Action,0.647059
74377,12242,Adventure,0.1
74378,86731,Drama,1
74379,69308,Romance,0.333333
74380,43319,Animation,1
74381,49012,Family,1
74382,43337,Comedy,1
74383,37105,Western,0.293333
74384,53757,War,0.2
74385,56774,Short,0.25
74386,71973,Comedy,1
74387,1080,Music,1
74388,61913,Mystery,0.142857
74389,30602,Comedy,0.5
74390,6889,Crime,0.5
74391,46339,Thriller,1
74392,11958,Musical,0.25
74393,30353,Comedy,0.0612245
74394,80964,Comedy,1
74395,34181,Horror,0.222222
74396,59273,Short,1
74397,4530,Documentary,1
74398,60149,Horror,1
74399,70403,Drama,1
74400,25532,Thriller,0.263158
74401,58496,Thriller,0.25
74402,72308,Comedy,0.7
74403,55821,Horror,0.5
74404,22857,Horror,0.166667
74405,20041,Drama,0.111111
74406,60637,Action,0.2
74407,21453,Thriller,0.166667
74408,64078,Crime,1
74409,63352,Short,0.210526
74410,24704,Drama,0.666667
74411,39462,Short,0.5
74412,87909,Short,1
74413,85988,Short,0.258065
74414,82971,War,0.142857
74415,3812,Western,0.2
74416,48417,Thriller,1
74417,25764,Action,0.056338
74418,27701,Drama,1
74419,72902,Drama,1
74420,32301,Music,0.5
74421,64246,Drama,0.5
74422,28052,Short,1
74423,9227,Family,0.0833333
74424,80940,Animation,1
74425,81660,Short,1
74426,29134,Short,1
74427,47681,Drama,0.5
74428,63803,Documentary,0.5
74429,23724,Short,1
74430,7198,Documentary,1
74431,80079,Adventure,0.0909091
74432,42595,Musical,0.5
74433,72653,Drama,1
74434,8123,Comedy,0.0277778
74435,13029,Action,0.037037
74436,40005,Comedy,1
74437,20727,Short,0.5
74438,73004,Short,0.25
74439,15317,Short,1
74440,10020,Animation,0.25
74441,83306,War,0.0263158
74442,35167,Documentary,0.5
74443,27418,Animation,1
74444,60751,Drama,0.933333
74445,31598,Comedy,0.272727
74446,10989,Short,1
74447,27270,Comedy,1
74448,69758,Short,1
74449,32715,Short,1
74450,31088,Documentary,1
74451,86039,Comedy,1
74452,87710,Thriller,0.25
74453,60269,Short,1
74454,32466,Short,1
74455,77458,Fantasy,1
74456,11652,Adventure,0.166667
74457,55579,Musical,0.0666667
74458,39744,Documentary,0.2
74459,6061,Drama,0.5
74460,31438,Romance,0.25
74461,79621,Action,0.333333
74462,67988,Short,0.777778
74463,65087,Comedy,1
74464,14725,Comedy,0.5
74465,53079,Drama,1
74466,80882,Drama,1
74467,7179,Adventure,0.5
74468,32684,Drama,0.5
74469,85210,Drama,1
74470,51570,Family,1
74471,45493,Horror,0.5
74472,80774,Documentary,0.5
74473,75032,Action,1
74474,56466,Documentary,0.5
74475,6937,Documentary,1
74476,9034,Horror,0.25
74477,26368,Short,1
74478,40095,Drama,1
74479,17961,Short,0.5
74480,11265,Documentary,1
74481,67586,Comedy,0.333333
74482,15095,Action,0.5
74483,39818,Action,1
74484,10732,Comedy,0.222222
74485,28582,Musical,0.133333
74486,47475,Documentary,0.5
74487,83029,Thriller,0.25
74488,72402,Short,1
74489,39695,Adult,0.166667
74490,68074,Short,1
74491,35766,Sci-Fi,0.5
74492,63995,Short,1
74493,19591,Musical,0.230769
74494,63009,Comedy,1
74495,62800,Crime,1
74496,60075,Drama,1
74497,4195,Documentary,1
74498,77949,Action,1
74499,44676,Short,1
74500,8811,Comedy,1
74501,51157,Romance,0.5
74502,87240,War,0.125
74503,53667,Short,1
74504,54894,Film-Noir,0.181818
74505,75558,Drama,0.666667
74506,55996,Drama,0.4
74507,72701,Thriller,0.181818
74508,53724,Documentary,0.2
74509,5526,Documentary,1
74510,31941,Short,1
74511,74424,Western,0.883117
74512,21359,Sci-Fi,1
74513,77272,Adventure,0.333333
74514,66459,Documentary,1
74515,27613,Short,1
74516,18686,Horror,0.0833333
74517,51645,Musical,0.111111
74518,28446,Short,1
74519,82054,Short,1
74520,43572,Horror,1
74521,23381,Comedy,0.5
74522,73647,Short,1
74523,72661,Comedy,1
74524,86882,Drama,1
74525,48485,Crime,0.105263
74526,33418,Animation,0.666667
74527,22589,Documentary,1
74528,43680,Short,1
74529,56893,Animation,1
74530,64254,Comedy,1
74531,76446,Documentary,1
74532,72316,Short,0.4
74533,3285,Animation,1
74534,85816,Family,0.2
74535,36057,Short,1
74536,41777,Drama,0.5
74537,18355,Comedy,0.688525
74538,59477,Comedy,1
74539,8121,Documentary,1
74540,49935,Drama,0.576923
74541,71963,Comedy,0.162162
74542,85456,Action,0.25
74543,81239,Family,1
74544,69406,Musical,0.0909091
74545,37132,Adventure,0.0769231
74546,65327,Musical,1
74547,55668,Horror,0.5
74548,49741,Documentary,1
74549,77811,Romance,0.5
74550,14915,Short,0.0588235
74551,55149,Comedy,1
74552,25184,Documentary,0.333333
74553,70743,Thriller,1
74554,10587,Short,1
74555,4485,Drama,1
74556,30539,Mystery,0.416667
74557,77308,Horror,0.0625
74558,45607,Drama,1
74559,17857,Comedy,0.666667
74560,39195,Mystery,0.2
74561,75320,Thriller,0.5
74562,17026,Documentary,1
74563,52435,Crime,0.0454545
74564,20386,Drama,0.5
74565,72980,Horror,1
74566,5122,Comedy,1
74567,78311,Musical,0.5
74568,79399,Thriller,0.4
74569,68025,Short,1
74570,38503,Animation,1
74571,61231,Action,1
74572,6489,Family,0.111111
74573,39223,Short,1
74574,48262,Romance,0.0816327
74575,20137,Drama,0.333333
74576,41630,Short,0.15
74577,57180,Drama,1
74578,68476,Documentary,0.6
74579,61508,Drama,1
74580,259,Short,0.333333
74581,56728,Animation,1
74582,76883,Documentary,0.5
74583,85041,Documentary,1
74584,66104,Short,1
74585,64416,Mystery,0.111111
74586,63429,Family,0.00854701
74587,11730,Drama,0.285714
74588,51081,Action,0.5
74589,52852,Drama,1
74590,34516,Action,1
74591,44196,Drama,0.666667
74592,35529,Musical,0.2
74593,80787,Animation,1
74594,15023,Comedy,1
74595,44270,Mystery,1
74596,48496,Documentary,1
74597,56184,Drama,0.8
74598,52008,Thriller,0.75
74599,48847,Mystery,0.2
74600,23469,Drama,0.6
74601,28350,Documentary,0.25
74602,4218,Horror,0.333333
74603,72487,Romance,1
74604,28148,Short,1
74605,48792,Short,1
74606,49518,Crime,0.25
74607,39081,Action,1
74608,50822,Thriller,0.25
74609,2478,Comedy,1
74610,81214,Romance,0.1
74611,48104,Short,1
74612,40176,Family,1
74613,26595,Action,0.333333
74614,47820,Documentary,0.5
74615,18107,Thriller,0.538462
74616,16116,Animation,0.1
74617,8271,Adventure,0.111111
74618,43741,Documentary,1
74619,53721,Adventure,0.0888889
74620,32196,Drama,0.272727
74621,60998,Drama,0.583333
74622,11404,Adult,1
74623,48263,Drama,1
74624,81296,Crime,0.285714
74625,18607,Sci-Fi,0.142857
74626,27591,Documentary,1
74627,30684,Horror,0.5
74628,85029,Action,1
74629,72163,Short,0.833333
74630,23761,Documentary,0.5
74631,68084,Short,0.5
74632,12848,Adventure,0.5
74633,31767,Crime,0.333333
74634,31041,Short,1
74635,15483,Adult,1
74636,63756,Short,0.666667
74637,72571,Drama,1
74638,70784,Adventure,0.125
74639,2010,Fantasy,0.125
74640,43259,Family,0.125
74641,61617,War,0.1
74642,83794,Horror,1
74643,83369,Documentary,0.547619
74644,86133,Comedy,1
74645,83569,Adult,1
74646,10035,Musical,1
74647,5038,Documentary,0.5
74648,62084,Short,1
74649,30440,Romance,1
74650,80729,Drama,0.846154
74651,15960,Comedy,0.333333
74652,57756,Short,1
74653,58065,Action,0.285714
74654,87897,Adult,1
74655,57507,Short,1
74656,50854,Adult,1
74657,54154,Crime,1
74658,76383,Horror,1
74659,63666,Drama,0.5
74660,49658,Action,1
74661,40962,Fantasy,0.0222222
74662,85197,Thriller,0.25
74663,16143,Western,0.0555556
74664,12057,Short,1
74665,67994,Drama,1
74666,7978,Short,1
74667,14386,Drama,0.565217
74668,55368,War,0.5
74669,15273,Thriller,1
74670,40693,Short,1
74671,21868,Family,1
74672,3650,Short,0.25
74673,36614,Short,0.231343
74674,32535,Short,1
74675,13710,Family,1
74676,53179,Short,0.75
74677,32286,Short,1
74678,70757,Music,0.0833333
74679,87336,War,0.5
74680,70815,Romance,0.25
74681,27450,Comedy,1
74682,71049,Action,0.4
74683,19292,Comedy,0.5
74684,40444,Short,0.1
74685,36365,Short,1
74686,37258,Animation,1
74687,31006,Documentary,0.333333
74688,1402,Drama,0.416667
74689,61565,Crime,1
74690,71326,Drama,1
74691,9213,Comedy,0.2
74692,46256,Comedy,0.111111
74693,80602,Adventure,0.0967742
74694,43259,Drama,1
74695,49776,Short,1
74696,72061,Drama,0.857143
74697,77008,War,1
74698,41369,Short,0.333333
74699,62713,Documentary,1
74700,54414,Comedy,1
74701,33441,Family,1
74702,37767,Crime,0.5
74703,47076,Romance,0.111111
74704,13460,Animation,1
74705,8239,Short,0.5
74706,46007,Comedy,1
74707,82242,Short,1
74708,20595,Action,0.133333
74709,75448,Documentary,1
74710,26196,Drama,0.666667
74711,41101,Family,1
74712,31285,Western,0.0333333
74713,50159,Romance,0.142857
74714,59077,Drama,1
74715,13450,Musical,1
74716,86550,Animation,1
74717,45831,Romance,0.125
74718,36773,Family,1
74719,65428,Short,1
74720,71618,Documentary,1
74721,28366,Family,1
74722,53668,Crime,0.5
74723,75946,Documentary,1
74724,15650,Short,1
74725,88432,Documentary,1
74726,86025,Documentary,0.75
74727,34476,Fantasy,0.2
74728,81946,Documentary,1
74729,78213,Thriller,1
74730,64233,Crime,0.2
74731,27190,Crime,0.166667
74732,83385,Drama,0.5
74733,55100,Short,1
74734,10143,Western,1
74735,51021,Short,1
74736,25200,Drama,1
74737,50543,Fantasy,0.125
74738,9650,Short,0.25
74739,1295,Sci-Fi,1
74740,28836,Documentary,1
74741,84212,Comedy,1
74742,58950,Fantasy,0.5
74743,78546,Romance,0.333333
74744,32915,Documentary,1
74745,65813,Musical,0.5
74746,14010,Adventure,0.0714286
74747,79884,Comedy,1
74748,16267,Action,0.5
74749,71794,Horror,0.5
74750,49508,Drama,1
74751,71726,Comedy,0.333333
74752,17788,Animation,1
74753,53836,Drama,0.333333
74754,83963,Comedy,1
74755,87712,Animation,1
74756,50025,Short,0.5
74757,26027,Comedy,0.5
74758,58991,Comedy,0.166667
74759,75556,Comedy,1
74760,33709,Short,0.5
74761,33413,Documentary,1
74762,50077,Sci-Fi,0.5
74763,57666,Drama,0.210526
74764,4777,Documentary,1
74765,20028,Thriller,0.1
74766,54663,Comedy,1
74767,4058,Drama,0.75
74768,72322,Family,0.2
74769,11954,Romance,0.142857
74770,54830,Crime,0.0555556
74771,8137,Drama,1
74772,59159,Animation,1
74773,38288,Comedy,1
74774,47963,Short,0.978261
74775,65369,Documentary,0.75
74776,56778,Drama,1
74777,44652,Adult,1
74778,23814,Drama,0.5
74779,63746,Documentary,1
74780,74997,Horror,0.04
74781,76232,Documentary,0.111111
74782,17279,Drama,1
74783,56018,Romance,0.238095
74784,52023,Family,1
74785,31149,Short,1
74786,37577,Crime,0.25
74787,32052,Animation,1
74788,28444,Short,1
74789,77076,Crime,0.111111
74790,72271,Short,1
74791,35954,Crime,0.0769231
74792,84280,Horror,0.818182
74793,39784,Crime,0.272727
74794,49565,Crime,0.333333
74795,24116,Short,0.5
74796,86511,Documentary,0.2
